swc_path,soma_region_id,soma_region_name
221518/028.swc,854,Primary somatosensory area upper limb layer 2/3
221518/029.swc,657,Primary somatosensory area mouth layer 2/3
221518/030.swc,854,Primary somatosensory area upper limb layer 2/3
221518/033.swc,854,Primary somatosensory area upper limb layer 2/3
221518/035.swc,878,Primary somatosensory area mouth layer 1
221518/037.swc,657,Primary somatosensory area mouth layer 2/3
221518/038.swc,943,Primary motor area Layer 2/3
221518/039.swc,943,Primary motor area Layer 2/3
221518/045.swc,657,Primary somatosensory area mouth layer 2/3
221518/046.swc,943,Primary motor area Layer 2/3
221518/047.swc,943,Primary motor area Layer 2/3
221518/048.swc,943,Primary motor area Layer 2/3
221518/049.swc,320,Primary motor area Layer 1
221518/050.swc,943,Primary motor area Layer 2/3
221518/051.swc,943,Primary motor area Layer 2/3
221518/052.swc,854,Primary somatosensory area upper limb layer 2/3
221518/053.swc,854,Primary somatosensory area upper limb layer 2/3
221518/054.swc,450,Primary somatosensory area upper limb layer 1
221518/056.swc,854,Primary somatosensory area upper limb layer 2/3
221518/057.swc,854,Primary somatosensory area upper limb layer 2/3
221518/058.swc,657,Primary somatosensory area mouth layer 2/3
221518/061.swc,806,Supplemental somatosensory area layer 2/3
221518/062.swc,806,Supplemental somatosensory area layer 2/3
221518/063.swc,600,Dorsal auditory area layer 2/3
221518/064.swc,527,Dorsal auditory area layer 1
221518/065.swc,527,Dorsal auditory area layer 1
221518/066.swc,600,Dorsal auditory area layer 2/3
221518/068.swc,527,Dorsal auditory area layer 1
221518/069.swc,600,Dorsal auditory area layer 2/3
221518/070.swc,600,Dorsal auditory area layer 2/3
221518/071.swc,678,Dorsal auditory area layer 4
221518/073.swc,201,Primary somatosensory area barrel field layer 2/3
221518/074.swc,201,Primary somatosensory area barrel field layer 2/3
221518/075.swc,201,Primary somatosensory area barrel field layer 2/3
221518/076.swc,981,Primary somatosensory area barrel field layer 1
221518/077.swc,201,Primary somatosensory area barrel field layer 2/3
221518/078.swc,201,Primary somatosensory area barrel field layer 2/3
221518/079.swc,201,Primary somatosensory area barrel field layer 2/3
221518/080.swc,873,Supplemental somatosensory area layer 1
221518/081.swc,806,Supplemental somatosensory area layer 2/3
221518/082.swc,981,Primary somatosensory area barrel field layer 1
221518/084.swc,806,Supplemental somatosensory area layer 2/3
221518/085.swc,806,Supplemental somatosensory area layer 2/3
221518/086.swc,806,Supplemental somatosensory area layer 2/3
221518/087.swc,600,Dorsal auditory area layer 2/3
221518/088.swc,527,Dorsal auditory area layer 1
221518/089.swc,600,Dorsal auditory area layer 2/3
221518/090.swc,600,Dorsal auditory area layer 2/3
221518/091.swc,600,Dorsal auditory area layer 2/3
221518/092.swc,201,Primary somatosensory area barrel field layer 2/3
221518/093.swc,873,Supplemental somatosensory area layer 1
221518/094.swc,806,Supplemental somatosensory area layer 2/3
221518/095.swc,806,Supplemental somatosensory area layer 2/3
221518/096.swc,873,Supplemental somatosensory area layer 1
221518/097.swc,201,Primary somatosensory area barrel field layer 2/3
221518/100.swc,251,Primary auditory area layer 2/3
221518/101.swc,806,Supplemental somatosensory area layer 2/3
221518/103.swc,201,Primary somatosensory area barrel field layer 2/3
221518/104.swc,201,Primary somatosensory area barrel field layer 2/3
221518/105.swc,201,Primary somatosensory area barrel field layer 2/3
221518/106.swc,201,Primary somatosensory area barrel field layer 2/3
221518/107.swc,201,Primary somatosensory area barrel field layer 2/3
221518/108.swc,981,Primary somatosensory area barrel field layer 1
221518/113.swc,981,Primary somatosensory area barrel field layer 1
221518/114.swc,838,Primary somatosensory area nose layer 2/3
221519/001.swc,854,Primary somatosensory area upper limb layer 2/3
221519/002.swc,854,Primary somatosensory area upper limb layer 2/3
221519/003.swc,854,Primary somatosensory area upper limb layer 2/3
221519/004.swc,854,Primary somatosensory area upper limb layer 2/3
221519/005.swc,854,Primary somatosensory area upper limb layer 2/3
221519/006.swc,854,Primary somatosensory area upper limb layer 2/3
221519/007.swc,854,Primary somatosensory area upper limb layer 2/3
221519/008.swc,854,Primary somatosensory area upper limb layer 2/3
221519/009.swc,854,Primary somatosensory area upper limb layer 2/3
221519/010.swc,854,Primary somatosensory area upper limb layer 2/3
221519/011.swc,854,Primary somatosensory area upper limb layer 2/3
221519/012.swc,854,Primary somatosensory area upper limb layer 2/3
221519/013.swc,854,Primary somatosensory area upper limb layer 2/3
221519/014.swc,854,Primary somatosensory area upper limb layer 2/3
221519/015.swc,854,Primary somatosensory area upper limb layer 2/3
221519/016.swc,981,Primary somatosensory area barrel field layer 1
221519/017.swc,806,Supplemental somatosensory area layer 2/3
221519/018.swc,201,Primary somatosensory area barrel field layer 2/3
221519/019.swc,201,Primary somatosensory area barrel field layer 2/3
221519/020.swc,806,Supplemental somatosensory area layer 2/3
221519/021.swc,806,Supplemental somatosensory area layer 2/3
221519/022.swc,806,Supplemental somatosensory area layer 2/3
221519/023.swc,806,Supplemental somatosensory area layer 2/3
221519/024.swc,806,Supplemental somatosensory area layer 2/3
221519/025.swc,806,Supplemental somatosensory area layer 2/3
221519/026.swc,806,Supplemental somatosensory area layer 2/3
221519/028.swc,1047,Primary somatosensory area barrel field layer 4
221519/029.swc,806,Supplemental somatosensory area layer 2/3
221519/030.swc,806,Supplemental somatosensory area layer 2/3
221519/031.swc,806,Supplemental somatosensory area layer 2/3
221519/032.swc,201,Primary somatosensory area barrel field layer 2/3
221519/033.swc,201,Primary somatosensory area barrel field layer 2/3
221519/034.swc,201,Primary somatosensory area barrel field layer 2/3
221519/035.swc,1047,Primary somatosensory area barrel field layer 4
221519/036.swc,233,Anterolateral visual area layer 5
221519/037.swc,312782582,Laterointermediate area layer 2/3
221519/038.swc,312782582,Laterointermediate area layer 2/3
221519/039.swc,312782582,Laterointermediate area layer 2/3
221519/040.swc,791,Posterior auditory area layer 5
221519/041.swc,312782582,Laterointermediate area layer 2/3
221519/042.swc,312782582,Laterointermediate area layer 2/3
221519/043.swc,1127,Temporal association areas layer 2/3
221519/044.swc,1127,Temporal association areas layer 2/3
221519/045.swc,1127,Temporal association areas layer 2/3
221519/046.swc,427,Ectorhinal area/Layer 2/3
221519/047.swc,289,Temporal association areas layer 5
221519/048.swc,251,Primary auditory area layer 2/3
221519/049.swc,251,Primary auditory area layer 2/3
221519/050.swc,251,Primary auditory area layer 2/3
221519/051.swc,251,Primary auditory area layer 2/3
221519/052.swc,600,Dorsal auditory area layer 2/3
221519/053.swc,234,Temporal association areas layer 4
221519/055.swc,1023,Ventral auditory area layer 5
221519/056.swc,1127,Temporal association areas layer 2/3
221519/057.swc,1127,Temporal association areas layer 2/3
221519/058.swc,1127,Temporal association areas layer 2/3
221519/059.swc,97,Temporal association areas layer 1
221519/062.swc,427,Ectorhinal area/Layer 2/3
221519/063.swc,427,Ectorhinal area/Layer 2/3
221519/064.swc,427,Ectorhinal area/Layer 2/3
221519/065.swc,540,Perirhinal area layer 1
221519/074.swc,251,Primary auditory area layer 2/3
221519/075.swc,251,Primary auditory area layer 2/3
221519/076.swc,735,Primary auditory area layer 1
221519/077.swc,981,Primary somatosensory area barrel field layer 1
221520/001.swc,943,Primary motor area Layer 2/3
221520/002.swc,943,Primary motor area Layer 2/3
221520/003.swc,943,Primary motor area Layer 2/3
221520/004.swc,943,Primary motor area Layer 2/3
221520/005.swc,943,Primary motor area Layer 2/3
221520/006.swc,943,Primary motor area Layer 2/3
221520/007.swc,943,Primary motor area Layer 2/3
221520/008.swc,943,Primary motor area Layer 2/3
221520/009.swc,943,Primary motor area Layer 2/3
221520/010.swc,943,Primary motor area Layer 2/3
221520/011.swc,943,Primary motor area Layer 2/3
221520/012.swc,943,Primary motor area Layer 2/3
221520/013.swc,943,Primary motor area Layer 2/3
221520/014.swc,962,Secondary motor area layer 2/3
221520/015.swc,943,Primary motor area Layer 2/3
221520/016.swc,943,Primary motor area Layer 2/3
221520/017.swc,943,Primary motor area Layer 2/3
221520/018.swc,943,Primary motor area Layer 2/3
221520/019.swc,943,Primary motor area Layer 2/3
221520/020.swc,943,Primary motor area Layer 2/3
221520/021.swc,943,Primary motor area Layer 2/3
221520/022.swc,854,Primary somatosensory area upper limb layer 2/3
221520/023.swc,854,Primary somatosensory area upper limb layer 2/3
221520/024.swc,854,Primary somatosensory area upper limb layer 2/3
221520/025.swc,854,Primary somatosensory area upper limb layer 2/3
221520/026.swc,854,Primary somatosensory area upper limb layer 2/3
221520/027.swc,854,Primary somatosensory area upper limb layer 2/3
221520/028.swc,854,Primary somatosensory area upper limb layer 2/3
221520/029.swc,854,Primary somatosensory area upper limb layer 2/3
221520/030.swc,854,Primary somatosensory area upper limb layer 2/3
221520/031.swc,854,Primary somatosensory area upper limb layer 2/3
221520/032.swc,854,Primary somatosensory area upper limb layer 2/3
221520/033.swc,182305697,Primary somatosensory area unassigned layer 2/3
221520/034.swc,657,Primary somatosensory area mouth layer 2/3
221520/035.swc,182305697,Primary somatosensory area unassigned layer 2/3
221520/036.swc,182305697,Primary somatosensory area unassigned layer 2/3
221520/037.swc,201,Primary somatosensory area barrel field layer 2/3
221520/038.swc,201,Primary somatosensory area barrel field layer 2/3
221520/039.swc,201,Primary somatosensory area barrel field layer 2/3
221520/040.swc,1047,Primary somatosensory area barrel field layer 4
221520/041.swc,201,Primary somatosensory area barrel field layer 2/3
221520/042.swc,182305697,Primary somatosensory area unassigned layer 2/3
221520/043.swc,182305697,Primary somatosensory area unassigned layer 2/3
221520/044.swc,113,Primary somatosensory area lower limb layer 2/3
221520/045.swc,113,Primary somatosensory area lower limb layer 2/3
221520/046.swc,657,Primary somatosensory area mouth layer 2/3
221520/047.swc,657,Primary somatosensory area mouth layer 2/3
221520/048.swc,657,Primary somatosensory area mouth layer 2/3
221520/049.swc,657,Primary somatosensory area mouth layer 2/3
221520/050.swc,657,Primary somatosensory area mouth layer 2/3
221520/051.swc,657,Primary somatosensory area mouth layer 2/3
221520/052.swc,657,Primary somatosensory area mouth layer 2/3
221520/053.swc,950,Primary somatosensory area mouth layer 4
221520/054.swc,854,Primary somatosensory area upper limb layer 2/3
221520/055.swc,943,Primary motor area Layer 2/3
221520/056.swc,657,Primary somatosensory area mouth layer 2/3
221520/057.swc,657,Primary somatosensory area mouth layer 2/3
221520/058.swc,943,Primary motor area Layer 2/3
221520/059.swc,854,Primary somatosensory area upper limb layer 2/3
221520/060.swc,657,Primary somatosensory area mouth layer 2/3
221520/061.swc,657,Primary somatosensory area mouth layer 2/3
221520/062.swc,201,Primary somatosensory area barrel field layer 2/3
221520/063.swc,201,Primary somatosensory area barrel field layer 2/3
221521/002.swc,735,Primary auditory area layer 1
221521/003.swc,251,Primary auditory area layer 2/3
221521/004.swc,251,Primary auditory area layer 2/3
221521/005.swc,251,Primary auditory area layer 2/3
221521/006.swc,251,Primary auditory area layer 2/3
221521/007.swc,735,Primary auditory area layer 1
221521/008.swc,735,Primary auditory area layer 1
221521/009.swc,735,Primary auditory area layer 1
221521/010.swc,251,Primary auditory area layer 2/3
221521/011.swc,735,Primary auditory area layer 1
221521/012.swc,735,Primary auditory area layer 1
221521/013.swc,600,Dorsal auditory area layer 2/3
221521/014.swc,600,Dorsal auditory area layer 2/3
221521/015.swc,600,Dorsal auditory area layer 2/3
221521/016.swc,600,Dorsal auditory area layer 2/3
221521/017.swc,600,Dorsal auditory area layer 2/3
221521/018.swc,600,Dorsal auditory area layer 2/3
221521/025.swc,806,Supplemental somatosensory area layer 2/3
221521/026.swc,600,Dorsal auditory area layer 2/3
221521/027.swc,678,Dorsal auditory area layer 4
221521/029.swc,251,Primary auditory area layer 2/3
221521/031.swc,251,Primary auditory area layer 2/3
221521/033.swc,600,Dorsal auditory area layer 2/3
221521/034.swc,600,Dorsal auditory area layer 2/3
221521/035.swc,755,Ventral auditory area layer 2/3
221521/036.swc,806,Supplemental somatosensory area layer 2/3
221521/037.swc,806,Supplemental somatosensory area layer 2/3
221521/038.swc,806,Supplemental somatosensory area layer 2/3
221521/039.swc,806,Supplemental somatosensory area layer 2/3
221521/040.swc,806,Supplemental somatosensory area layer 2/3
221521/041.swc,806,Supplemental somatosensory area layer 2/3
221521/042.swc,806,Supplemental somatosensory area layer 2/3
221521/043.swc,806,Supplemental somatosensory area layer 2/3
221521/044.swc,806,Supplemental somatosensory area layer 2/3
221521/045.swc,806,Supplemental somatosensory area layer 2/3
221521/046.swc,806,Supplemental somatosensory area layer 2/3
221521/048.swc,755,Ventral auditory area layer 2/3
221521/049.swc,755,Ventral auditory area layer 2/3
221521/050.swc,755,Ventral auditory area layer 2/3
221521/051.swc,251,Primary auditory area layer 2/3
221521/052.swc,735,Primary auditory area layer 1
221521/053.swc,735,Primary auditory area layer 1
221521/054.swc,251,Primary auditory area layer 2/3
221521/055.swc,251,Primary auditory area layer 2/3
221521/067.swc,806,Supplemental somatosensory area layer 2/3
221521/076.swc,838,Primary somatosensory area nose layer 2/3
221521/079.swc,558,Primary somatosensory area nose layer 1
221521/085.swc,838,Primary somatosensory area nose layer 2/3
221521/175.swc,657,Primary somatosensory area mouth layer 2/3
221525/001.swc,1090,Supplemental somatosensory area layer 5
221525/002.swc,1090,Supplemental somatosensory area layer 5
221525/003.swc,1035,Supplemental somatosensory area layer 4
221525/004.swc,1090,Supplemental somatosensory area layer 5
221525/005.swc,1090,Supplemental somatosensory area layer 5
221525/006.swc,1090,Supplemental somatosensory area layer 5
221525/007.swc,1090,Supplemental somatosensory area layer 5
